,id,neighbourhood_cleansed
8498,35593741,Berruguete
8499,35594571,Palacio
8500,35594924,Almagro
8501,35595061,Universidad
8502,35595323,Castillejos
8503,35596207,Cuatro Caminos
8504,35599315,Recoletos
8505,35599756,Castillejos
8506,35599860,Castillejos
8507,35600359,Recoletos
8508,35600644,Recoletos
8509,35601580,Adelfas
8510,35601926,Recoletos
8511,35602525,Almagro
8512,35604783,Berruguete
8513,35611471,Universidad
8514,35643562,Ventas
8515,35644051,Imperial
8516,35657724,Justicia
8517,35659019,Justicia
8518,35662402,Recoletos
8519,35663856,Fontarrón
8520,35665610,San Diego
8521,35666311,Justicia
8522,35671383,Palacio
8523,35674496,Universidad
8524,35675152,Palos de Moguer
8525,35681122,Ciudad Universitaria
8526,35687410,Pacífico
8527,35696289,Chopera
8528,35698110,Embajadores
8529,35699362,Los Rosales
8530,35702581,Palacio
8531,35714125,Bellas Vistas
8532,35721955,Argüelles
8533,35731306,Opañel
8534,35734181,Los Rosales
8535,35736335,Fuente del Berro
8536,35736356,Puerta del Angel
8537,35757975,Valverde
8538,35758973,Opañel
8539,35760146,Cortes
8540,35761336,Castillejos
8541,35778907,Argüelles
8542,35781656,Universidad
8543,35784276,Chopera
8544,35786576,Palacio
8545,35787513,Universidad
8546,35793643,Sol
8547,35793775,Aguilas
8548,35794634,Aguilas
8549,35799260,Cortes
8550,35799535,Palacio
8551,35800933,Numancia
8552,35802090,Valverde
8553,35815573,Delicias
8554,35821482,Universidad
8555,35826119,Embajadores
8556,35832605,Universidad
8557,35836726,Palacio
8558,35836881,Timón
8559,35842057,Sol
8560,35852712,Numancia
8561,35852739,Trafalgar
8562,35854778,Numancia
8563,35857650,Casco Histórico de Barajas
8564,35859066,Universidad
8565,35860083,Palos de Moguer
8566,35862093,Palacio
8567,35865767,Embajadores
8568,35866326,Embajadores
8569,35868790,Ciudad Jardín
8570,35869061,Sol
8571,35870544,Embajadores
8572,35871833,Ibiza
8573,35872066,Universidad
8574,35882331,Aguilas
8575,35885180,Universidad
8576,35894090,Universidad
8577,35894663,Adelfas
8578,35897208,Embajadores
8579,35900162,Trafalgar
8580,35901182,Almagro
8581,35906878,Embajadores
8582,35907235,Vista Alegre
8583,35907813,Portazgo
8584,35908196,Prosperidad
8585,35908460,Numancia
8586,35910680,Sol
8587,35934929,Cortes
8588,35935234,Sol
8589,35937369,Acacias
8590,35938901,Palacio
8591,35945406,Ventas
8592,35946071,Embajadores
8593,35959863,Justicia
8594,35966242,Aluche
8595,35967354,Palacio
8596,35969514,Embajadores
8597,35978200,San Diego
8598,35987869,Palos de Moguer
8599,35988268,Palacio
8600,35988623,Universidad
8601,35990283,Pacífico
8602,35997809,Rosas
8603,36015171,Argüelles
8604,36015290,Ibiza
8605,36019985,Vinateros
8606,36028441,Lista
8607,36029655,Almenara
8608,36030084,Fuente del Berro
8609,36046203,Justicia
8610,36047018,Fuente del Berro
8611,36050085,Almagro
8612,36053507,Campamento
8613,36056349,Trafalgar
8614,36057967,Guindalera
8615,36064202,San Diego
8616,36064778,Palacio
8617,36067105,Universidad
8618,36067431,Universidad
8619,36067558,Universidad
8620,36067721,Justicia
8621,36069030,Palacio
8622,36071725,Palacio
8623,36073263,Cortes
8624,36075069,Palacio
8625,36083857,Universidad
8626,36090457,Palacio
8627,36094875,Palacio
8628,36094925,Palacio
8629,36094960,Palacio
8630,36094996,Palacio
8631,36095034,Palacio
8632,36101024,Gaztambide
8633,36102446,Aravaca
8634,36106585,Puerta del Angel
8635,36110676,Guindalera
8636,36123144,Vista Alegre
8637,36125539,Argüelles
8638,36125775,Sol
8639,36126160,Argüelles
8640,36127910,Acacias
8641,36128575,Sol
8642,36128683,Argüelles
8643,36137486,Embajadores
8644,36137496,Embajadores
8645,36137508,Embajadores
8646,36137519,Embajadores
8647,36137524,Embajadores
8648,36137535,Embajadores
8649,36140077,Universidad
8650,36142186,Sol
8651,36142513,Alameda de Osuna
8652,36145845,Casa de Campo
8653,36147345,Butarque
8654,36148009,Media Legua
8655,36149065,Acacias
8656,36158389,Hispanoamérica
8657,36160163,Imperial
8658,36165887,Embajadores
8659,36168917,Castilla
8660,36169247,San Pascual
8661,36176140,Guindalera
8662,36177051,Goya
8663,36177422,Puerta Bonita
8664,36194117,Pilar
8665,36200143,Canillejas
8666,36202751,Palacio
8667,36204716,Pinar del Rey
8668,36206710,Delicias
8669,36220361,Zofío
8670,36220421,Universidad
8671,36229069,Cortes
8672,36230618,Numancia
8673,36230748,Aeropuerto
8674,36231372,Embajadores
8675,36237360,Marroquina
8676,36244090,Palomeras Sureste
8677,36254899,Justicia
8678,36255061,Imperial
8679,36255908,Trafalgar
8680,36257069,Casco Histórico de Vallecas
8681,36257303,Santa Eugenia
8682,36257431,Goya
8683,36264663,Embajadores
8684,36265218,Ibiza
8685,36266089,Cortes
8686,36274041,Palacio
8687,36281576,Embajadores
8688,36291110,Rosas
8689,36293453,Casa de Campo
8690,36293840,Casa de Campo
8691,36294301,Casa de Campo
8692,36300305,Palacio
8693,36303854,Portazgo
8694,36305725,Canillejas
8695,36306951,Valdeacederas
8696,36327634,Rios Rosas
8697,36329948,Universidad
8698,36332808,Embajadores
8699,36334501,Guindalera
8700,36334930,Sol
8701,36345043,Justicia
8702,36348620,Pueblo Nuevo
8703,36349561,Chopera
8704,36349845,Palacio
8705,36351918,Prosperidad
8706,36353544,Arapiles
8707,36354353,Arapiles
8708,36367724,Gaztambide
8709,36369431,Palacio
8710,36370301,Rios Rosas
8711,36371408,Rios Rosas
8712,36372164,Gaztambide
8713,36374662,Ciudad Universitaria
8714,36377122,Jerónimos
8715,36378589,Guindalera
8716,36382152,Justicia
8717,36393316,Valverde
8718,36398841,Palacio
8719,36399333,Cortes
8720,36406463,Embajadores
8721,36408029,Sol
8722,36411404,Cortes
8723,36411521,Moscardó
8724,36412220,Buenavista
8725,36415378,Bellas Vistas
8726,36416390,El Plantío
8727,36438750,Cortes
8728,36439865,Gaztambide
8729,36441952,Hellín
8730,36449023,Recoletos
8731,36450661,Embajadores
8732,36451932,Embajadores
8733,36451964,Universidad
8734,36463383,Entrevías
8735,36466477,Buenavista
8736,36467352,Buenavista
8737,36474737,Embajadores
8738,36476660,Aluche
8739,36485114,Casa de Campo
8740,36500227,Goya
8741,36500437,Embajadores
8742,36500955,Cortes
8743,36511637,Trafalgar
8744,36511647,Sol
8745,36511648,Sol
8746,36511731,Palacio
8747,36513299,Cuatro Caminos
8748,36515948,Castellana
8749,36516464,Palacio
8750,36521818,Justicia
8751,36537667,Sol
8752,36538892,Aluche
8753,36540388,Universidad
8754,36540552,Sol
8755,36543839,Delicias
8756,36547849,Gaztambide
8757,36553044,Berruguete
8758,36559688,Palacio
8759,36560319,Palacio
8760,36560593,Cortes
8761,36560974,Cortes
8762,36561196,Cortes
8763,36561975,La Paz
8764,36569815,Moscardó
8765,36585085,Embajadores
8766,36587505,Castellana
8767,36595028,Moscardó
8768,36596170,Embajadores
8769,36599099,Moscardó
8770,36617637,Goya
8771,36617975,Pinar del Rey
8772,36621597,Comillas
8773,36625436,Universidad
8774,36630350,Goya
8775,36643872,Casco Histórico de Barajas
8776,36649102,Cortes
8777,36670375,Universidad
8778,36686369,Embajadores
8779,36696178,Legazpi
8780,36710017,Palacio
8781,36713131,Arapiles
8782,36716485,Justicia
8783,36716894,Sol
8784,36722961,Vallehermoso
8785,36727539,Trafalgar
8786,36727647,Palacio
8787,36731527,Aluche
8788,36741719,Pueblo Nuevo
8789,36747221,Buenavista
8790,36753010,Gaztambide
8791,36753173,Cortes
8792,36753887,Goya
8793,36755539,Pueblo Nuevo
8794,36760070,Campamento
8795,36761240,Campamento
8796,36763566,Lista
8797,36765304,Embajadores
8798,36770132,Aluche
8799,36778702,Trafalgar
8800,36784754,Justicia
8801,36784994,Gaztambide
8802,36785557,Recoletos
8803,36789333,Timón
8804,36789885,Embajadores
8805,36793147,Universidad
8806,36793575,Palacio
8807,36794307,Goya
8808,36797056,Sol
8809,36803782,Quintana
8810,36809009,San Cristobal
8811,36818172,Chopera
8812,36819056,Universidad
8813,36823891,Chopera
8814,36824524,San Diego
8815,36826720,Cortes
8816,36831624,Canillas
8817,36834925,Sol
8818,36835122,Fuente del Berro
8819,36838203,Valdeacederas
8820,36839122,Universidad
8821,36840889,Valdefuentes
8822,36854978,Puerta del Angel
8823,36855745,Puerta del Angel
8824,36865806,Recoletos
8825,36866013,San Isidro
8826,36868617,Recoletos
8827,36869653,Recoletos
8828,36872262,Portazgo
8829,36875456,Valdezarza
8830,36878455,Rejas
8831,36892567,Recoletos
8832,36893325,Recoletos
8833,36893859,Recoletos
8834,36894515,Recoletos
8835,36895322,Recoletos
8836,36895854,Recoletos
8837,36896434,Recoletos
8838,36909100,Argüelles
8839,36912217,Numancia
8840,36923984,Cortes
8841,36924333,Moscardó
8842,36927051,Palacio
8843,36933386,Cuatro Caminos
8844,36934706,Sol
8845,36944892,Sol
8846,36955233,Trafalgar
8847,36957793,Rios Rosas
8848,36968099,Casa de Campo
8849,36969394,Argüelles
8850,36969586,Palacio
8851,36970307,Palacio
8852,36970727,Palacio
8853,36970745,Timón
8854,36971262,Palacio
8855,36971549,Pacífico
8856,36993159,Palacio
8857,36994339,Recoletos
8858,36995104,Recoletos
8859,36995673,Recoletos
8860,36996184,Almagro
8861,36996284,Recoletos
8862,36996659,Almagro
8863,36996832,Recoletos
8864,36997417,Recoletos
8865,36997967,Recoletos
8866,36998833,Recoletos
8867,37003907,Embajadores
8868,37007643,Goya
8869,37008115,Palacio
8870,37009498,Buenavista
8871,37010845,Buenavista
8872,37014111,Embajadores
8873,37028877,Peñagrande
8874,37032872,Hispanoamérica
8875,37035504,Cortes
8876,37042662,Gaztambide
8877,37043870,Trafalgar
8878,37045880,Concepción
8879,37046050,Justicia
8880,37048807,Lucero
8881,37049239,Embajadores
8882,37050052,Palacio
8883,37050531,Embajadores
8884,37050860,Embajadores
8885,37052379,Embajadores
8886,37053333,Sol
8887,37053950,Embajadores
8888,37054307,Embajadores
8889,37054813,Embajadores
8890,37055144,Embajadores
8891,37055231,Embajadores
8892,37055744,Palacio
8893,37068674,Universidad
8894,37071786,Embajadores
8895,37074309,Palacio
8896,37075571,Recoletos
8897,37075781,Imperial
8898,37076979,Universidad
8899,37076983,Universidad
8900,37077000,Universidad
8901,37078542,Embajadores
8902,37079346,Embajadores
8903,37079944,Embajadores
8904,37084412,Universidad
8905,37084416,Universidad
8906,37084921,Sol
8907,37101518,Rios Rosas
8908,37101967,Sol
8909,37102053,Sol
8910,37108692,Justicia
8911,37109936,Delicias
8912,37110287,Arcos
8913,37115604,Abrantes
8914,37116596,Canillejas
8915,37125416,Palos de Moguer
8916,37132040,Palacio
8917,37135019,Trafalgar
8918,37140917,Pacífico
8919,37141373,Justicia
8920,37148541,Puerta Bonita
8921,37152536,Embajadores
8922,37153661,Mirasierra
8923,37156088,Numancia
8924,37161467,Palacio
8925,37164456,Argüelles
8926,37166909,Marroquina
8927,37170064,Jerónimos
8928,37171006,Universidad
8929,37171358,Palacio
8930,37174927,Pacífico
8931,37174995,Palomeras Sureste
8932,37175643,Pilar
8933,37199401,Palacio
8934,37201702,Bellas Vistas
8935,37204248,Argüelles
8936,37208906,Palacio
8937,37209098,San Diego
8938,37209812,Lucero
8939,37213735,Embajadores
8940,37214721,Nueva España
8941,37223838,Palacio
8942,37224745,Quintana
8943,37231727,Pacífico
8944,37232337,Universidad
8945,37248114,Puerta del Angel
8946,37251669,Fuente del Berro
8947,37251987,Palacio
8948,37253602,Comillas
8949,37265851,Quintana
8950,37268251,Cuatro Caminos
8951,37272013,Puerta del Angel
8952,37276162,Justicia
8953,37283862,Fuente del Berro
8954,37285661,Comillas
8955,37293411,Embajadores
8956,37304252,Orcasur
8957,37305672,Palacio
8958,37307999,Cortes
8959,37308003,Cortes
8960,37308010,Cortes
8961,37311541,Cármenes
8962,37314454,Valverde
8963,37317137,Numancia
8964,37317946,Gaztambide
8965,37319515,Embajadores
8966,37322023,Vallehermoso
8967,37322156,Canillas
8968,37322344,Universidad
8969,37326449,Palacio
8970,37326804,Goya
8971,37344250,Prosperidad
8972,37345298,Palacio
8973,37355676,Prosperidad
8974,37356186,Ibiza
8975,37358017,Palacio
8976,37375896,Imperial
8977,37384531,Universidad
8978,37386433,Sol
8979,37390695,Pinar del Rey
8980,37397008,Universidad
8981,37411599,Puerta del Angel
8982,37441389,Rejas
8983,37444466,Numancia
8984,37447379,Palos de Moguer
8985,37451102,Nueva España
8986,37458445,Casco Histórico de Vicálvaro
8987,37458926,Berruguete
8988,37469756,Rios Rosas
8989,37469803,Rios Rosas
8990,37475514,Numancia
8991,37477467,Palacio
8992,37482928,Delicias
8993,37486010,Palacio
8994,37487246,Embajadores
8995,37490703,Justicia
8996,37494063,Ciudad Universitaria
8997,37494274,Pacífico
8998,37501963,Cuatro Caminos
8999,37504688,Castilla
9000,37511724,Castillejos
9001,37512662,Valdefuentes
9002,37513435,Palacio
9003,37514534,Embajadores
9004,37514697,Pueblo Nuevo
9005,37521277,Puerta Bonita
9006,37527822,Arapiles
9007,37529331,Cortes
9008,37529655,San Diego
9009,37530291,Arcos
9010,37530813,Arcos
9011,37530844,Cortes
9012,37542178,Palacio
9013,37544062,Puerta del Angel
9014,37544196,Opañel
9015,37545717,San Andrés
9016,37548074,Imperial
9017,37548309,Niño Jesús
9018,37548343,Justicia
9019,37550231,Trafalgar
9020,37552336,Palacio
9021,37554964,Valverde
9022,37556585,Lucero
9023,37564265,San Andrés
9024,37565327,San Andrés
9025,37565647,Valdeacederas
9026,37565733,San Andrés
9027,37579202,San Isidro
9028,37579745,Embajadores
9029,37581704,Canillas
9030,37584514,Palacio
9031,37585850,Pueblo Nuevo
9032,37586382,Sol
9033,37587770,Recoletos
9034,37588604,Canillas
9035,37588686,Canillas
9036,37593346,Embajadores
9037,37598111,Sol
9038,37598924,Universidad
9039,37604098,Ibiza
9040,37605095,Ibiza
9041,37605712,Jerónimos
9042,37612413,Sol
9043,37614083,Palacio
9044,37614939,Palacio
9045,37616149,Vista Alegre
9046,37620268,Palacio
9047,37621669,Ciudad Universitaria
9048,37623448,Pavones
9049,37624591,Palacio
9050,37624885,Sol
9051,37625386,Sol
9052,37628981,Justicia
9053,37632033,Rejas
9054,37642418,Palacio
9055,37659638,Castellana
9056,37662178,Embajadores
9057,37674433,Valdefuentes
9058,37675582,Palacio
9059,37675893,Opañel
9060,37679489,Embajadores
9061,37679551,Argüelles
9062,37692604,Trafalgar
9063,37696185,La Paz
9064,37696198,Arapiles
9065,37701252,Palacio
9066,37702506,Palacio
9067,37706633,Palacio
9068,37711264,Rosas
9069,37715926,Embajadores
9070,37730246,Marroquina
9071,37746969,Cortes
9072,37764773,Valverde
9073,37770313,Valverde
9074,37786272,San Diego
9075,37799117,Justicia
9076,37817140,Trafalgar
9077,37823504,Comillas
9078,37832595,San Cristobal
9079,37852607,Canillas
9080,37866790,Lista
9081,37868276,Aeropuerto
9082,37882346,Pacífico
9083,37882746,Valdeacederas
9084,37895501,Embajadores
9085,37896859,Valverde
9086,37902553,Palacio
9087,37927074,Palacio
9088,37929397,Sol
9089,37931443,Sol
9090,37931664,Palacio
9091,37931719,Palacio
9092,37931790,Sol
9093,37932830,Sol
9094,37935489,San Andrés
9095,37935715,San Andrés
9096,37940179,Embajadores
9097,37951001,Embajadores
9098,37951684,Goya
9099,37954206,Valdezarza
9100,37957019,San Isidro
9101,37957848,Goya
9102,37964383,Sol
9103,37964958,Rejas
9104,37970163,Quintana
9105,37984549,Palacio
9106,38004339,Guindalera
9107,38011215,San Pascual
9108,38011908,Universidad
9109,38024009,Numancia
9110,38036504,Embajadores
9111,38040440,Colina
9112,38041194,Justicia
9113,38053810,Mirasierra
9114,38054210,Mirasierra
9115,38058866,Argüelles
9116,38067041,Argüelles
9117,38067047,El Viso
9118,38069918,Recoletos
9119,38071198,Palomeras Sureste
9120,38079991,Embajadores
9121,38083951,San Diego
9122,38085728,Argüelles
9123,38091112,Delicias
9124,38117399,Palomeras Bajas
9125,38118163,Quintana
9126,38123589,Fuente del Berro
9127,38124736,Universidad
9128,38124990,Pilar
9129,38143788,Imperial
9130,38148303,Palomas
9131,38159424,San Isidro
9132,38159719,Fontarrón
9133,38169475,Palacio
9134,38172710,Universidad
9135,38180979,Puerta del Angel
9136,38197450,Entrevías
9137,38197609,Hispanoamérica
9138,38202679,Valdefuentes
9139,38210602,Apostol Santiago
9140,38212014,Casco Histórico de Barajas
9141,38215823,Pacífico
9142,38224574,Rios Rosas
9143,38224976,San Diego
9144,38246651,Lucero
9145,38257388,Pilar
9146,38257664,Cortes
9147,38258733,Universidad
9148,38276452,Justicia
9149,38278364,Embajadores
9150,38282931,Embajadores
9151,38285759,Embajadores
9152,38288437,Embajadores
9153,38290559,Fuente del Berro
9154,38292651,Guindalera
9155,38294263,Universidad
9156,38305932,Justicia
9157,38308170,Argüelles
9158,38308559,Rios Rosas
9159,38308882,Cuatro Caminos
9160,38311561,Castellana
9161,38312501,Embajadores
9162,38322594,Universidad
9163,38324425,Trafalgar
9164,38326555,Pilar
9165,38327168,Recoletos
9166,38327703,Palos de Moguer
9167,38334324,Bellas Vistas
9168,38338111,Palos de Moguer
9169,38340152,Arapiles
9170,38342477,Delicias
9171,38355863,Cuatro Caminos
9172,38356185,Delicias
9173,38358790,Pacífico
9174,38366778,Pilar
9175,38367708,Bellas Vistas
9176,38368611,Pilar
9177,38371711,Quintana
9178,38372034,Cortes
9179,38377612,San Diego
9180,38379381,Sol
9181,38399517,Sol
9182,38403388,Universidad
9183,38419775,Pinar del Rey
9184,38420538,Cuatro Caminos
9185,38443521,Quintana
9186,38449139,Palos de Moguer
9187,38452548,Comillas
9188,38454233,Castillejos
9189,38454516,Valdezarza
9190,38456155,Concepción
9191,38456747,Pacífico
9192,38471356,Vista Alegre
9193,38472428,Justicia
9194,38477558,Palacio
9195,38479567,Universidad
9196,38480084,Fontarrón
9197,38486116,Castillejos
9198,38500236,Universidad
9199,38504383,Berruguete
9200,38505613,Sol
9201,38505801,Palacio
9202,38505834,Universidad
9203,38511467,Valdefuentes
9204,38514699,Canillas
9205,38518053,Buenavista
9206,38522907,Hispanoamérica
9207,38539338,Sol
9208,38539968,Opañel
9209,38542554,Valdezarza
9210,38543921,Comillas
9211,38544854,Acacias
9212,38548793,Embajadores
9213,38551429,Palacio
9214,38559055,Universidad
9215,38561368,Sol
9216,38561585,Palacio
9217,38561598,Palacio
9218,38562208,Palacio
9219,38562327,Justicia
9220,38573071,Embajadores
9221,38574877,Entrevías
9222,38576001,El Goloso
9223,38581379,Palomeras Sureste
9224,38591821,Adelfas
9225,38592890,Castilla
9226,38593599,Fontarrón
9227,38609990,Lista
9228,38616557,Palacio
9229,38623082,Arapiles
9230,38630765,Embajadores
9231,38630997,Valdeacederas
9232,38636937,Pinar del Rey
9233,38639148,Valdeacederas
9234,38641042,Quintana
9235,38642976,Universidad
9236,38643563,Embajadores
9237,38646553,Embajadores
9238,38650794,Sol
9239,38654511,Palacio
9240,38656826,Palos de Moguer
9241,38659192,Palacio
9242,38659427,Embajadores
9243,38662267,Sol
9244,38666506,Ibiza
9245,38668281,San Andrés
9246,38673752,Goya
9247,38684090,Vista Alegre
9248,38684906,Justicia
9249,38685708,Universidad
9250,38695941,Puerta Bonita
9251,38699200,Pueblo Nuevo
9252,38701738,Fontarrón
9253,38702266,Imperial
9254,38702707,Imperial
9255,38717480,Puerta del Angel
9256,38727654,Universidad
9257,38730025,Justicia
9258,38740472,Pinar del Rey
9259,38747735,Recoletos
9260,38750326,Pacífico
9261,38756432,Lista
9262,38764185,Almagro
9263,38765599,Cuatro Caminos
9264,38766799,Cortes
9265,38767939,Lucero
9266,38768486,Sol
9267,38770644,Palacio
9268,38775001,San Andrés
9269,38786004,Cortes
9270,38792504,Embajadores
9271,38799907,Entrevías
9272,38801219,Valdeacederas
9273,38810043,Embajadores
9274,38813940,Palacio
9275,38817373,Universidad
9276,38817652,Guindalera
9277,38820946,Almagro
9278,38822283,Goya
9279,38822401,Media Legua
9280,38831564,Embajadores
9281,38833942,Pueblo Nuevo
9282,38836201,Casco Histórico de Barajas
9283,38837824,Pacífico
9284,38838161,Adelfas
9285,38840595,Castellana
9286,38845862,Vallehermoso
9287,38849159,Buenavista
