,id,neighbourhood
15160,613074103303523524,Sol
15162,613080082892162306,Lista
15163,609358776185998448,Buenavista
15164,613111988162137353,Pilar
15165,609434893635168801,Pacífico
15166,613445450098554870,Palacio
15167,609704767799544122,Sol
15170,609757465405488698,Embajadores
15171,613470437932921141,Palacio
15172,613472455901062000,Almendrales
15173,609838514995069257,Sol
15174,613484796932546757,Embajadores
15175,609873373546249908,Pinar del Rey
15177,613495652457124782,Embajadores
15178,609908514061134852,El Viso
15179,613503004298116989,Palos de Moguer
15180,609912450623640129,Universidad
15181,609927905980986944,Almenara
15182,613504161733981336,Embajadores
15183,613523878963795451,Moscardó
15184,609932494861521735,Opañel
15185,613528565720959060,Almendrales
15186,609938117093459615,Valdeacederas
15187,613534001278896214,Opañel
15189,613556787447255011,Palacio
15190,610008052772568692,Cortes
15191,613574240886056352,Fuente del Berro
15192,610028747822376969,Opañel
15193,613589275670883471,Argüelles
15194,610030210646980835,Recoletos
15195,613687001091866434,Guindalera
15196,610205133005438021,Almenara
15197,613692122792518619,Bellas Vistas
15199,613763792469332691,Vallehermoso
15200,610589753743957877,Embajadores
15201,614074733917708410,Sol
15202,614159299910996483,Pinar del Rey
15203,610645001460641619,Universidad
15204,610654299141599867,Universidad
15205,614178951145275473,Sol
15207,614224535425008798,Hispanoamérica
15209,610813483368981372,Argüelles
15210,614271971706457452,Justicia
15211,611137959031687128,Cortes
15213,614446088252781635,Aravaca
15214,611213098491913431,Embajadores
15215,614626538426553248,Universidad
15217,611217346548528758,Universidad
15218,614836122892538228,El Plantío
15219,611218000371589119,Universidad
15220,614841965203889112,Justicia
15221,611227518398729877,Cuatro Caminos
15222,611311879174970500,Rejas
15223,614907270277084519,Sol
15224,611312331160572188,Sol
15225,611341116630564221,Valdezarza
15226,614943593794104672,Embajadores
15227,611461443895903580,Argüelles
15228,611462959668770493,Embajadores
15229,614954587632259626,Almagro
15230,611566371015762263,Embajadores
15231,614998239323141762,Embajadores
15233,615003805201886483,Embajadores
15234,615090709300643659,Embajadores
15235,611589905750015603,Universidad
15236,611600875982398989,Pinar del Rey
15237,611601130764966973,Embajadores
15238,615230646348753765,Adelfas
15239,611644340254613963,Canillejas
15240,615510828562340452,Palacio
15241,615531506803577338,Universidad
15243,615582933620880254,Argüelles
15244,611988359616918645,Palacio
15247,615621144018322891,Universidad
15248,612030149246012498,Castillejos
15249,615654214146557431,Jerónimos
15250,612030162376917657,Castillejos
15251,612033712505830836,Palacio
15252,615667903168454332,Vallehermoso
15253,612087307415528516,Sol
15256,612275259553270291,Moscardó
15257,615685929608636567,Moscardó
15258,612308076652425057,Adelfas
15259,615714676824992261,Pinar del Rey
15260,612693986476827144,Trafalgar
15262,615733068574537500,Universidad
15263,615750860345781209,San Diego
15266,612905769726254265,Palacio
15267,612913559016460798,Casco Histórico de Vicálvaro
15268,615772690577411141,Zofío
15269,615867683128141765,Palacio
15270,612924612414433615,Los Angeles
15271,615892318735997347,Vista Alegre
15272,612929339147820224,Arcos
15273,615910355858987181,Adelfas
15274,615961767518548282,Embajadores
15275,612984061679446504,Sol
15276,616328116766629025,Palacio
15277,613015627273837571,Puerta del Angel
15278,616530063987425028,Cuatro Caminos
15279,613023933738332066,Puerta del Angel
15281,613042525331592690,San Diego
15282,618452581678250869,Palacio
15284,618482767956620613,Ibiza
15285,616592521597228721,Cuatro Caminos
15286,618512688415890090,Palacio
15287,616600069658697220,Embajadores
15288,616607619949868243,Santa Eugenia
15289,618560085974610748,Sol
15290,618578333076212928,Comillas
15291,616680742040070489,Buenavista
15292,616699378990347623,Universidad
15293,618586619401230353,Pacífico
15294,616722673986339985,San Diego
15295,618668586875152968,Castillejos
15296,617116289852346553,Santa Eugenia
15297,618712272920944203,Sol
15298,617144710030026339,Justicia
15299,618720635614002432,Valverde
15300,617175942907215930,Palacio
15301,617283689259076025,Gaztambide
15302,618724476341862391,Valverde
15303,617324653484612450,Universidad
15304,618726219987485347,Valverde
15305,618727602348760847,Valverde
15306,617381097035078586,Palomeras Bajas
15307,617403372018091301,Sol
15308,617428582925426420,Pilar
15309,618734771743403821,Almagro
15310,617448599001474209,Lucero
15311,618735798444481262,Palacio
15312,617452510410413584,Sol
15313,618756314274625966,Palacio
15314,618769659120326859,Palacio
15316,618781924061458552,Sol
15317,619182354441739858,Numancia
15318,619214774591686215,Goya
15319,617465464153858012,Cármenes
15320,619244724650312964,Universidad
15321,617697087073973289,Canillejas
15323,617716347195803296,Casa de Campo
15324,619409985252566269,Pradolongo
15325,619417826746747223,Embajadores
15327,619947295160894536,Palacio
15328,619963460720913256,Goya
15330,619987235038960131,Numancia
15331,617885605972687778,Universidad
15332,620003866773891527,Guindalera
15333,617975074869716372,Justicia
15334,620010595518014599,Embajadores
15335,617986179054921417,Embajadores
15336,620013094169542287,Bellas Vistas
15337,617987908608131592,Chopera
15338,620069983024274750,Ciudad Universitaria
15339,618154198451952108,Almenara
15340,620084269446638607,Gaztambide
15341,623666636927737908,Palos de Moguer
15342,623676662454654874,Gaztambide
15343,620092063992185959,Embajadores
15344,623697217453213091,Universidad
15347,620162675611648610,Almendrales
15348,620273331634835056,Embajadores
15349,623728692353561999,Cortes
15350,620332382670643119,Nueva España
15352,623914106949007258,Cortes
15353,620360527799736846,Hispanoamérica
15354,623941397802495270,Valdefuentes
15355,624188327086576675,Universidad
15357,620608698378334860,Trafalgar
15358,624203253051669080,Ciudad Universitaria
15359,620671214887718636,Argüelles
15360,624212139246835931,Castillejos
15361,624271533243628624,Goya
15362,620730036869941869,Universidad
15363,620744593498836681,Entrevías
15364,624315644435819486,Puerta del Angel
15367,620809305581495352,Universidad
15369,624339252577947029,Palacio
15371,620823934547249413,Sol
15372,620868777305345910,Rios Rosas
15375,620894408527036220,Pacífico
15376,624401593854939196,Universidad
15378,620943130173339723,Pueblo Nuevo
15379,621003707066502819,Universidad
15380,624464587292948740,Cortes
15381,624464713238085162,Cortes
15382,621049377434025498,Buenavista
15384,621080966000546305,Palacio
15385,624543327598138229,Timón
15386,624580005212218403,Valdezarza
15387,621097902434044174,Lucero
15388,621136087597354912,Pacífico
15389,624655625632472277,Numancia
15390,621480001519839174,Opañel
15391,621516665130696825,Palacio
15392,624689655649696279,San Fermín
15393,621638285540739552,Embajadores
15394,621786605708228658,Embajadores
15395,621806347794632146,Arcos
15396,624978450130786303,Cortes
15397,622111632368074603,Cuatro Caminos
15398,625094666582028369,Sol
15399,622164458047981781,Universidad
15400,625103058835142503,Embajadores
15401,622314750331790514,Hispanoamérica
15402,625104744502939864,Palos de Moguer
15403,622375915726335147,Palos de Moguer
15404,625115323246488666,Embajadores
15405,625157983399069677,Justicia
15406,622428127120331485,Sol
15408,622434282399823520,Embajadores
15409,625174316484140766,Universidad
15410,625175933298293608,Valdefuentes
15411,622524346298520963,Comillas
15412,625193127304349198,Numancia
15413,622823928103728593,Pacífico
15414,625258050195253024,Opañel
15415,622868591475131570,Universidad
15417,622874300778135897,Pueblo Nuevo
15418,622891270445019861,Recoletos
15419,625305592839290298,Alameda de Osuna
15420,625315476226662735,Arcos
15421,622891851581656622,Pacífico
15422,622903819865605187,Quintana
15424,625343417117566204,Palos de Moguer
15425,622934500503124918,Ibiza
15426,625348666289567064,Palos de Moguer
15427,625354931234027320,Palos de Moguer
15428,622970314298991338,Cortes
15429,625727445274306050,Embajadores
15430,622978925042383531,Puerta Bonita
15433,625753367277860354,Castellana
15435,623024154981920208,Aluche
15436,625778917908972239,Embajadores
15437,623038761684913855,Cortes
15438,623074627213162993,Gaztambide
15439,625809098940309901,Sol
15440,625809110622757193,Sol
15441,623092665045440836,Abrantes
15442,623105415498876449,Universidad
15443,625827087103943070,Moscardó
15444,625829572955395410,Cortes
15446,625861956509000164,Argüelles
15447,625862344020746725,Delicias
15448,623134397838965635,San Andrés
15450,625870219424409130,Ibiza
15451,623187127786692096,Universidad
15452,625942498806678020,Almagro
15453,625956397856755980,Embajadores
15454,623492057879785042,Trafalgar
15455,625965913845816325,Casco Histórico de Vallecas
15456,623557330016085546,Universidad
15457,623575184743333829,Universidad
15458,625990298751396903,Sol
15459,623615858647493874,Universidad
15460,625990312953168240,Sol
15461,623636015513822694,Guindalera
15462,628237571714796006,Sol
15463,626008518112588651,Simancas
15464,628249615830907342,Sol
15465,626050640447692708,Sol
15466,628260592647810417,Palacio
15467,628637172225111351,Prosperidad
15468,626076854240218328,Numancia
15469,626111185565441051,Valdeacederas
15471,628694978185262768,Justicia
15472,626172858928961153,Guindalera
15473,628705356372434492,Pueblo Nuevo
15474,626622143471918515,Delicias
15475,628726240978067011,Embajadores
15478,626779343807232533,Pueblo Nuevo
15479,628761969481792945,Justicia
15481,627278222343645757,Casa de Campo
15483,628781779327615400,Justicia
15484,627297597786992564,Prosperidad
15485,628794521805109574,Universidad
15486,627535345819621371,Trafalgar
15487,628802625004720737,Goya
15488,628803068237802888,Recoletos
15489,627553339805966221,Pueblo Nuevo
15490,627632799533536259,Pacífico
15491,628803136744930438,Universidad
15492,628837125723231166,Casco Histórico de Vicálvaro
15493,627639122082262260,Castillejos
15494,628845705642264049,Lista
15495,627942933614060078,Embajadores
15496,628862416538883821,Guindalera
15497,628865868414086439,Guindalera
15498,628950317051971808,Berruguete
15499,627974876047267937,Guindalera
15500,627998392681833404,Concepción
15501,628951430598359362,Recoletos
15502,628022334340264774,Acacias
15503,629400015902674936,Puerta del Angel
15504,628048126089069481,Media Legua
15507,629437565007142758,Goya
15508,628091190682576048,Palomeras Bajas
15509,629503409371697661,Universidad
15510,629507143047512639,Buenavista
15511,628111533055946952,Sol
15512,628149620042729786,Sol
15513,628155152029208199,Sol
15514,629508499580952679,Universidad
15515,628230480971957675,Sol
15516,629517336241283177,Guindalera
15517,633041407125946050,Embajadores
15518,629527110528765460,Guindalera
15522,630058141785462011,Fuente del Berro
15523,633045564886301360,Embajadores
15524,630116995220994090,Embajadores
15525,630124844648968001,Embajadores
15527,633054167530647170,Prosperidad
15529,630138486137412217,Sol
15530,633114841489683133,Justicia
15531,633118014749919582,Justicia
15532,630145585536941537,Embajadores
15533,633122446372856371,Justicia
15534,630172673295796640,Numancia
15535,633142226487880460,Universidad
15536,630221612705144503,Delicias
15537,630230149391243353,Valdefuentes
15538,630232803502092908,Sol
15539,633241866113160119,Universidad
15540,633265250776187208,Argüelles
15541,630245775213595227,Palacio
15542,633346774518312078,Los Angeles
15543,633350451324219125,Trafalgar
15544,630263294231270001,Embajadores
15545,633354403377026982,Moscardó
15546,630336281757770822,Embajadores
15547,633354662804937909,Justicia
15548,630379857694633848,Universidad
15550,630411264220003619,Universidad
15551,633384982500123072,Lista
15552,630462696689551816,Pacífico
15553,630469025746013199,Gaztambide
15554,633390265738828479,Lista
15556,633717557715350985,Universidad
15557,630519129792281091,Goya
15559,630523003114594249,San Isidro
15560,633724825961177129,Fuente del Berro
15561,630775494308793013,Goya
15562,633758136181621269,Embajadores
15563,633763659113164989,Embajadores
15564,630886295979642106,Embajadores
15567,633764133923435310,Sol
15568,630913660507648640,Pinar del Rey
15569,630930263164742872,Palacio
15570,633765011112336449,Embajadores
15571,630962773221847942,Embajadores
15572,633787165914828087,Castellana
15573,631036850293663213,Casco Histórico de Vicálvaro
15574,633816197266315900,Ibiza
15575,631045634041844879,Trafalgar
15576,633821802826175848,Cuatro Caminos
15577,631052773969575087,Justicia
15578,633845859284454094,Cortes
15579,633856164501141153,San Diego
15580,631054802429245842,Palomeras Bajas
15582,631083763502270502,Goya
15585,633889248459660833,Vista Alegre
15586,631177586601992453,Moscardó
15587,633945357584994024,El Plantío
15588,631192239066698872,San Isidro
15590,631515018201702713,Embajadores
15591,634009665791242986,Justicia
15592,634056960146998371,Embajadores
15593,631584509553932835,Valverde
15594,631609193829655152,Ibiza
15595,634064305965439161,Lista
15596,631699382927663450,Castellana
15597,634101468654519254,Justicia
15598,631756187605198592,Valdefuentes
15599,634103006835916784,Vista Alegre
15601,634105175115187252,Concepción
15602,631776805407466258,Universidad
15603,631784243197131910,Embajadores
15604,634152399216735054,Goya
15605,634170648931914946,Goya
15607,634437090474927818,Palomeras Bajas
15609,631806794796971194,Valverde
15612,631851901078927281,Embajadores
15613,634497524531505561,Embajadores
15614,631929972860204900,Lucero
15615,634502626191076926,Chopera
15616,632219019621602764,Embajadores
15618,632248387266476550,Universidad
15619,634520937059536992,Embajadores
15620,632264542721266601,Embajadores
15622,634606737005784800,Guindalera
15623,632610460688993887,Palos de Moguer
15624,634606968485363215,Argüelles
15626,634782690136883039,Campamento
15628,632982223438976848,Gaztambide
15629,635191029756418236,Prosperidad
15630,633019186800352588,Opañel
15631,633034304631879424,Sol
15632,635222371384751197,Niño Jesús
15633,635240403779773062,Embajadores
