id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,bathrooms,accommodates,bedrooms,host_is_superhost,beds,availability_30,monthly_occupancy,month,day,district_key,neighborhood_key,neighbourhood_group,median_price,how_expensive,predict
710956495945865412,40.45909,-3.63043,195,3,10,1.13,344,2.0,6,3.0,0.0,5.0,19,0.36666666666666664,5,12,9,74,Hortaleza,71.0,9.0,172.54087196059365
708401091933727988,40.39633482039994,-3.722624145448208,24,4,6,0.89,282,1.0,1,,,1.0,0,1.0,2,6,18,59,Carabanchel,55.0,7.0,29.51711965821487
708418429294173736,40.3983,-3.77394,69,4,9,1.01,0,1.0,2,,,1.0,0,1.0,11,27,19,73,Latina,45.0,2.0,49.89819112079336
711198927646243925,40.42169,-3.69066,97,1,41,4.88,326,1.0,3,1.0,0.0,2.0,10,0.6666666666666666,6,5,3,13,Salamanca,120.0,16.0,120.45886446252088
708422661400775070,40.38812,-3.72351,33,2,17,2.01,363,1.0,1,,,1.0,28,0.06666666666666667,5,27,18,42,Carabanchel,55.0,7.0,38.209318595381845
711282402936606794,40.3919079,-3.7375171,21,2,13,1.43,89,1.0,1,,,1.0,29,0.03333333333333333,6,7,18,59,Carabanchel,55.0,7.0,41.730620722652205
708441230868958293,40.40197,-3.70174,69,2,20,2.32,313,1.0,2,1.0,0.0,2.0,0,1.0,4,23,8,44,Arganzuela,81.0,12.0,66.93473587166712
708636793423105109,40.41027,-3.70591,211,2,13,1.55,347,2.0,5,3.0,1.0,4.0,12,0.6,5,7,1,6,Centro,106.0,15.0,192.15075181247877
711306198214469974,40.40029770657632,-3.701292683328239,98,2,64,7.53,340,1.0,4,1.0,1.0,2.0,9,0.7,6,7,8,44,Arganzuela,81.0,12.0,98.61285096710614
708684619147865049,40.43525,-3.65029,39,2,34,3.78,305,1.0,2,,,1.0,4,0.8666666666666667,5,1,5,64,Ciudad Lineal,54.0,6.0,36.88125608341036
711315635976470205,40.41881,-3.70178,105,1,2,0.24,312,1.0,4,,,2.0,10,0.6666666666666666,11,13,1,2,Centro,106.0,15.0,106.95712613012958
708827941095150890,40.39054,-3.68809,61,1,9,1.03,354,1.0,1,,,1.0,19,0.36666666666666664,5,30,8,100,Arganzuela,81.0,12.0,40.33088025320024
711325323159976238,40.41888,-3.70317,105,1,7,0.77,300,1.0,4,,,2.0,7,0.7666666666666667,5,11,1,2,Centro,106.0,15.0,86.75861247267449
709136069814477106,40.4548,-3.69381,78,2,4,0.61,354,1.0,2,,0.0,1.0,23,0.23333333333333334,4,24,10,39,Tetuán,79.0,11.0,83.76124713993046
711330378393384213,40.41709,-3.70227,105,1,3,0.33,288,1.0,4,,,2.0,4,0.8666666666666667,11,20,1,2,Centro,106.0,15.0,102.5080320014566
711332848250959945,40.41725,-3.70202,105,1,2,0.26,342,1.0,2,1.0,,1.0,10,0.6666666666666666,4,2,1,2,Centro,106.0,15.0,126.07643479801348
709136213527790472,40.42372,-3.69067,125,1,14,1.58,294,1.0,3,1.0,1.0,2.0,10,0.6666666666666666,5,21,3,13,Salamanca,120.0,16.0,128.2652655901888
711360130488877521,40.453796400000016,-3.603246241802971,183,1,11,1.26,359,1.0,2,1.0,0.0,1.0,25,0.16666666666666666,6,4,7,113,Barajas,49.5,4.0,122.83893979866755
709143775742932318,40.42781337907861,-3.675896376371384,32,5,16,1.77,23,1.0,1,,,1.0,3,0.9,5,29,3,7,Salamanca,120.0,16.0,37.93013170810403
711368270476509929,40.4146,-3.70005,97,2,31,3.72,225,1.0,2,,1.0,1.0,4,0.8666666666666667,5,25,1,19,Centro,106.0,15.0,82.20002403566876
709144427597477235,40.38971,-3.65244,25,7,10,1.18,298,1.0,1,,,1.0,16,0.4666666666666667,5,26,14,108,Puente de Vallecas,50.0,5.0,28.94578128358077
711416782830427090,40.45461,-3.67321,165,7,9,1.04,338,2.0,6,4.0,1.0,4.0,3,0.9,1,4,12,60,Chamartín,93.0,14.0,165.30223915989652
709151433054345932,40.42382,-3.71043,186,1,12,1.41,143,1.0,5,2.0,0.0,2.0,7,0.7666666666666667,5,16,1,1,Centro,106.0,15.0,147.71199162382888
709158671560166458,40.41453,-3.71119,108,4,11,1.21,364,1.0,6,,,2.0,29,0.03333333333333333,4,30,1,4,Centro,106.0,15.0,94.99442103814754
711493121833430541,40.41444,-3.71089,85,1,8,0.92,364,1.0,3,,,2.0,29,0.03333333333333333,5,9,1,4,Centro,106.0,15.0,84.01643648423256
709161578099570736,40.38922,-3.67087,10,1,1,0.13,3,1.0,5,,,4.0,0,1.0,10,27,14,28,Puente de Vallecas,50.0,5.0,52.048856130365024
711634389345820392,40.41016,-3.704,185,3,17,1.92,39,1.0,6,3.0,1.0,4.0,24,0.2,5,29,1,6,Centro,106.0,15.0,179.9815814609711
711645165852058973,40.42227,-3.70328,70,2,42,4.94,112,1.0,3,1.0,0.0,2.0,2,0.9333333333333333,5,25,1,1,Centro,106.0,15.0,92.87078220691934
711661314877955277,40.43382,-3.67191,74,20,7,1.0,98,1.0,2,,,2.0,9,0.7,5,20,3,51,Salamanca,120.0,16.0,82.55489778437926
709172119883561072,40.41427,-3.71038,96,1,19,2.47,314,1.0,5,,,2.0,4,0.8666666666666667,5,30,1,4,Centro,106.0,15.0,82.47851382543375
709174151449299628,40.4298144,-3.7168161,135,1,10,1.26,169,1.0,2,1.0,0.0,2.0,12,0.6,5,15,2,3,Moncloa - Aravaca,74.0,10.0,116.83434806222768
711969127406978948,40.41443,-3.70305,123,1,22,2.44,280,1.0,3,1.0,0.0,2.0,3,0.9,5,17,1,19,Centro,106.0,15.0,114.09837638412186
711977613816253525,40.44445,-3.67497,121,1,17,2.06,314,2.0,4,2.0,0.0,3.0,13,0.5666666666666667,5,28,12,55,Chamartín,93.0,14.0,163.9656451185651
709191806332055860,40.4403932,-3.6792399,103,30,1,0.12,301,1.0,2,1.0,0.0,1.0,0,1.0,10,11,12,25,Chamartín,93.0,14.0,94.043677746551
711981005129429001,40.41404,-3.72618,78,1,2,0.37,352,1.0,2,1.0,0.0,2.0,17,0.43333333333333335,1,21,19,57,Latina,45.0,2.0,94.1705898348166
709201741552093027,40.43247,-3.69595,194,1,2,0.45,334,2.0,6,2.0,0.0,3.0,0,1.0,4,24,4,10,Chamberí,88.0,13.0,190.8031141923603
711990272717495429,40.4142,-3.70437,83,30,1,0.14,57,1.0,2,,0.0,1.0,0,1.0,11,16,1,2,Centro,106.0,15.0,70.16108837684544
712044797080781341,40.42118,-3.71141,96,1,47,5.22,325,1.0,2,,0.0,1.0,7,0.7666666666666667,5,25,1,4,Centro,106.0,15.0,104.87193984245494
709290563885753264,40.41132,-3.70038,171,2,2,0.26,354,1.0,4,2.0,,2.0,19,0.36666666666666664,1,2,1,6,Centro,106.0,15.0,169.51761732636317
712049476310859544,40.48237,-3.66039,70,1,41,4.62,349,1.0,2,1.0,0.0,1.0,16,0.4666666666666667,6,8,9,66,Hortaleza,71.0,9.0,98.94614877678931
712051593246684852,40.41314,-3.71375,100,2,14,1.63,351,1.0,2,,1.0,1.0,16,0.4666666666666667,6,5,1,4,Centro,106.0,15.0,86.77750524215391
709314840237714483,40.41168,-3.67625,241,1,5,0.68,326,1.0,4,1.0,0.0,2.0,15,0.5,4,6,6,23,Retiro,88.0,13.0,158.1953571093304
709327134454429897,40.3420867,-3.6849834,18,1,51,5.93,340,1.0,2,,,1.0,10,0.6666666666666666,5,26,11,87,Villaverde,45.0,2.0,32.04167045801949
712100291555552938,40.38981,-3.69404,40,1,2,0.23,355,1.0,1,,,1.0,20,0.3333333333333333,5,21,8,100,Arganzuela,81.0,12.0,38.91816808278203
709530037965140300,40.3925738,-3.7126132,105,120,9,1.02,208,1.0,3,1.0,0.0,1.0,30,0.0,5,14,18,48,Carabanchel,55.0,7.0,84.39710172618646
709538749531128112,40.41137,-3.70277,120,3,17,1.87,164,1.0,2,1.0,1.0,1.0,27,0.1,5,21,1,6,Centro,106.0,15.0,128.82081505256855
709780712383990305,40.4258687,-3.7028858,141,1,4,0.48,0,1.0,2,1.0,0.0,1.0,0,1.0,2,6,1,1,Centro,106.0,15.0,108.75364117718792
712114023482287507,40.41499,-3.7021,146,2,26,3.01,219,1.0,4,2.0,0.0,2.0,4,0.8666666666666667,4,22,1,19,Centro,106.0,15.0,156.4537151872966
709854924003982944,40.4403932,-3.6792399,136,30,1,0.79,286,1.0,4,2.0,0.0,2.0,0,1.0,5,4,12,25,Chamartín,93.0,14.0,112.56656230188328
709968894957859226,40.41323,-3.70241,50,2,1,0.11,0,1.0,2,,,1.0,0,1.0,9,11,1,6,Centro,106.0,15.0,87.49399716913824
712144336407919736,40.35538,-3.6918,79,2,9,1.15,106,1.0,4,2.0,0.0,2.0,9,0.7,5,13,11,112,Villaverde,45.0,2.0,96.58717095376365
709986679502184927,40.39576,-3.69613,34,1,18,3.42,168,1.0,2,,,1.0,18,0.4,6,9,8,15,Arganzuela,81.0,12.0,49.08790432180505
709992306060080834,40.42278,-3.69997,119,3,4,0.54,340,1.0,2,1.0,,1.0,5,0.8333333333333334,5,17,1,5,Centro,106.0,15.0,100.8661361593354
712216684072405288,40.42319,-3.698,61,3,10,2.42,5,1.0,3,2.0,,2.0,1,0.9666666666666667,5,26,1,5,Centro,106.0,15.0,99.8297827341663
710068934566665289,40.41721,-3.70294,95,100,1,0.15,282,1.0,1,1.0,1.0,1.0,0,1.0,11,20,1,2,Centro,106.0,15.0,69.99395641055568
712230444467272079,40.42816,-3.64805,34,2,23,2.64,312,1.0,1,,,1.0,11,0.6333333333333333,5,7,5,46,Ciudad Lineal,54.0,6.0,30.54353736323852
712294710942768036,40.37491,-3.71651,100,2,8,0.9,365,1.0,2,,,2.0,30,0.0,5,2,21,84,Usera,54.0,6.0,64.06583574338863
710183525084126901,40.4146,-3.71241,85,1,8,1.45,350,1.0,3,,,2.0,21,0.3,5,26,1,4,Centro,106.0,15.0,82.5451096444654
712331479358993703,40.4209521,-3.6981038,99,2,14,1.72,101,1.0,4,1.0,0.0,2.0,7,0.7666666666666667,5,24,1,5,Centro,106.0,15.0,114.5999993906757
712354467163359152,40.39621,-3.73271,85,4,12,1.42,348,1.0,2,1.0,0.0,1.0,13,0.5666666666666667,4,23,18,59,Carabanchel,55.0,7.0,76.59528373324487
710190127993249730,40.41614,-3.71077,78,1,16,1.81,364,1.0,2,,,2.0,29,0.03333333333333333,5,13,1,4,Centro,106.0,15.0,83.01954526463018
712386937463568769,40.4137,-3.71185,133,2,12,1.39,360,1.0,2,,1.0,1.0,27,0.1,5,10,1,4,Centro,106.0,15.0,112.20415047812418
710207618944235566,40.4605,-3.63072,195,3,8,0.94,81,2.0,6,3.0,0.0,5.0,25,0.16666666666666666,3,6,9,74,Hortaleza,71.0,9.0,193.7588693617197
712393641844148678,40.41256,-3.71148,200,3,11,1.28,84,2.0,4,2.0,1.0,4.0,24,0.2,5,29,1,4,Centro,106.0,15.0,176.844449493495
710243815364594632,40.39573,-3.67058,25,3,9,0.99,66,1.0,1,,,1.0,9,0.7,5,12,14,28,Puente de Vallecas,50.0,5.0,28.745395902060373
712708864888344306,40.41078,-3.7032,66,32,1,0.42,100,1.0,2,1.0,0.0,2.0,4,0.8666666666666667,3,31,1,6,Centro,106.0,15.0,79.48619932185305
710253902217017515,40.34249081822861,-3.68380288752488,18,1,54,5.91,329,1.0,1,,,1.0,7,0.7666666666666667,5,25,11,87,Villaverde,45.0,2.0,24.233965964173343
710267103226820780,40.47516,-3.68359,93,5,15,1.7,120,2.0,3,2.0,0.0,2.0,0,1.0,5,2,12,35,Chamartín,93.0,14.0,116.79155260586838
712730893696608781,40.46233,-3.69477,98,1,22,2.72,211,1.0,4,1.0,0.0,3.0,2,0.9333333333333333,5,21,10,29,Tetuán,79.0,11.0,102.61305308777403
710510217174574677,40.39606,-3.69771,102,1,11,1.27,311,1.0,4,2.0,0.0,3.0,13,0.5666666666666667,5,20,8,15,Arganzuela,81.0,12.0,124.06753412147565
712791121240360233,40.40804,-3.70123,64,1,64,7.38,142,1.0,2,,0.0,1.0,1,0.9666666666666667,6,6,1,6,Centro,106.0,15.0,78.8562588952127
710571469346452583,40.40575,-3.71196,101,1,1,0.12,316,1.0,3,1.0,0.0,2.0,9,0.7,10,1,8,44,Arganzuela,81.0,12.0,120.5967761765745
710573481656481861,40.388446924999656,-3.735716676019116,30,12,1,0.12,5,1.0,1,,,1.0,5,0.8333333333333334,10,1,18,92,Carabanchel,55.0,7.0,50.94995350060852
712817688019645785,40.42952,-3.70343,53,1,28,3.19,321,1.0,2,,,1.0,8,0.7333333333333333,6,3,4,8,Chamberí,88.0,13.0,47.93755776029409
710589200772965393,40.41292,-3.70492,268,1,5,0.55,174,2.0,10,5.0,0.0,7.0,13,0.5666666666666667,4,2,1,6,Centro,106.0,15.0,262.2901490063529
715047869365794387,40.42077,-3.70414,98,3,9,1.08,286,1.0,2,1.0,0.0,1.0,4,0.8666666666666667,5,22,1,1,Centro,106.0,15.0,96.84867605026696
712883643197375831,40.49626,-3.62255,40,1,11,1.22,222,1.0,2,,,1.0,0,1.0,4,8,9,17,Hortaleza,71.0,9.0,43.07753607400539
715056498933613908,40.4244,-3.70442,68,3,22,2.56,140,1.0,2,,,2.0,25,0.16666666666666666,5,28,1,1,Centro,106.0,15.0,70.44741253645672
712967430015989099,40.39434,-3.72934,85,4,6,0.84,344,1.0,2,,0.0,1.0,9,0.7,5,23,18,59,Carabanchel,55.0,7.0,69.82713596745091
715104147479801357,40.42547,-3.69275,91,1,30,3.4,325,1.0,2,,1.0,1.0,11,0.6333333333333333,6,2,1,5,Centro,106.0,15.0,101.49296313704826
715107196442419336,40.40762,-3.68618,154,1,46,5.48,255,1.0,5,3.0,1.0,3.0,3,0.9,5,21,6,52,Retiro,88.0,13.0,153.19226166987184
715151911986935944,40.3987711,-3.6954085,42,2,37,4.4,46,1.0,1,,,1.0,1,0.9666666666666667,6,4,8,18,Arganzuela,81.0,12.0,36.661768727885246
713499200566628461,40.39707,-3.70241,30,1,12,1.89,132,1.0,1,,,1.0,6,0.8,5,11,8,15,Arganzuela,81.0,12.0,35.66149351430681
715155545435593281,40.39174286266571,-3.662990849014249,80,2,15,2.87,329,1.0,3,1.0,,1.0,0,1.0,5,23,14,72,Puente de Vallecas,50.0,5.0,77.01527865735798
713623499522531899,40.41824,-3.70992,145,7,1,0.14,137,1.0,2,1.0,0.0,1.0,0,1.0,11,4,1,4,Centro,106.0,15.0,120.79198853519516
715510961606654619,40.47428259160504,-3.5822108387947087,67,1,1,0.28,365,2.0,1,,,2.0,30,0.0,2,25,7,32,Barajas,49.5,4.0,66.27581190886877
715532961477021605,40.41279,-3.70032,179,2,57,6.43,172,2.0,10,3.0,0.0,7.0,2,0.9333333333333333,5,19,1,6,Centro,106.0,15.0,197.92442631763345
713627389628693156,40.40824351218111,-3.704996560713196,39,2,11,1.22,129,1.0,1,,,1.0,0,1.0,3,27,1,6,Centro,106.0,15.0,44.8183541032191
715573775884627734,40.46148,-3.69731,121,1,26,3.18,348,1.0,4,1.0,0.0,2.0,13,0.5666666666666667,5,26,10,29,Tetuán,79.0,11.0,114.07017114166294
713641545647763964,40.46251,-3.70389,41,2,32,3.58,125,1.0,2,,,1.0,14,0.5333333333333333,6,3,10,45,Tetuán,79.0,11.0,42.96898933354444
715632759695471272,40.42103,-3.70217,132,1,6,0.69,318,1.0,4,1.0,0.0,2.0,8,0.7333333333333333,5,14,1,1,Centro,106.0,15.0,135.98888124103425
713661144758938042,40.4847323027982,-3.668381822209245,100,2,15,1.88,325,2.0,4,2.0,0.0,3.0,14,0.5333333333333333,5,21,9,17,Hortaleza,71.0,9.0,122.92102459184603
715646882016649252,40.45944,-3.58968,45,2,29,3.57,320,1.0,2,,,1.0,9,0.7,6,4,7,113,Barajas,49.5,4.0,45.54070566367968
713661742960593560,40.4244,-3.67322,139,2,12,1.43,136,1.0,5,2.0,0.0,3.0,21,0.3,5,1,3,7,Salamanca,120.0,16.0,145.24331235703383
715660095315800217,40.40536313663975,-3.74443710185242,73,3,19,2.58,13,1.0,4,2.0,0.0,2.0,7,0.7666666666666667,6,2,19,65,Latina,45.0,2.0,76.07412656594228
713687510283095102,40.38946,-3.71258,26,2,42,5.06,8,1.0,2,,,1.0,0,1.0,6,7,21,71,Usera,54.0,6.0,35.219509472361096
713687576054939508,40.41957334570717,-3.709580898284912,136,3,13,2.36,137,1.0,3,1.0,0.0,2.0,23,0.23333333333333334,5,20,1,4,Centro,106.0,15.0,125.82662713279
715662557758145053,40.43408,-3.65929,162,1,12,1.63,359,1.0,3,2.0,,2.0,25,0.16666666666666666,5,1,5,9,Ciudad Lineal,54.0,6.0,122.773551363146
715679612921697756,40.38544,-3.70414,79,3,9,1.29,129,1.0,2,,0.0,1.0,14,0.5333333333333333,6,5,21,78,Usera,54.0,6.0,70.76571315496972
713777468517538116,40.38386,-3.65544,30,2,20,2.97,58,1.0,2,,,1.0,6,0.8,6,4,14,72,Puente de Vallecas,50.0,5.0,32.13882569920992
715679675306482433,40.42104755711402,-3.702434204299168,195,1,2,0.24,364,2.0,4,2.0,0.0,2.0,29,0.03333333333333333,1,1,1,1,Centro,106.0,15.0,186.41494072008405
714194442792391970,40.44191,-3.69833,120,1,15,1.76,334,1.0,3,1.0,0.0,2.0,8,0.7333333333333333,5,12,4,11,Chamberí,88.0,13.0,119.91694626299726
715723593005314435,40.41148,-3.69374,85,2,40,4.55,229,1.0,4,1.0,,2.0,3,0.9,6,5,1,19,Centro,106.0,15.0,103.88872973063816
714199940853930669,40.4948,-3.72388,95,2,23,2.74,347,1.0,2,1.0,0.0,1.0,17,0.43333333333333335,6,1,13,105,Fuencarral - El Pardo,50.0,5.0,89.83254182284456
714205478586403489,40.41283,-3.70105,167,1,39,4.61,164,1.0,4,1.0,1.0,1.0,25,0.16666666666666666,6,3,1,6,Centro,106.0,15.0,141.54590240607175
715760872364448470,40.45872,-3.6987,71,1,27,3.42,157,1.0,2,1.0,0.0,1.0,11,0.6333333333333333,5,16,10,29,Tetuán,79.0,11.0,91.01419870056016
714224349688557504,40.41005,-3.70039,91,30,5,0.79,93,1.0,2,1.0,0.0,1.0,0,1.0,6,4,1,6,Centro,106.0,15.0,77.96833592777703
715829188100679361,40.403136809549686,-3.6880280128690535,35,1,67,7.91,49,1.0,2,1.0,0.0,1.0,3,0.9,5,26,8,38,Arganzuela,81.0,12.0,54.37025597824496
715839345931317505,40.42164,-3.69936,194,1,2,0.37,339,1.0,6,2.0,0.0,3.0,15,0.5,1,14,1,5,Centro,106.0,15.0,183.6540046498452
714261147972734639,40.41626,-3.70313,184,1,37,4.72,56,2.0,6,2.0,0.0,3.0,2,0.9333333333333333,5,26,1,2,Centro,106.0,15.0,173.82871095522367
715839498267064702,40.42127,-3.69962,155,1,18,2.4,354,1.0,6,2.0,0.0,3.0,22,0.26666666666666666,4,15,1,5,Centro,106.0,15.0,175.98218183390827
714270745257258849,40.42385,-3.66785,46,1,12,3.96,71,1.0,1,,,1.0,12,0.6,6,4,3,50,Salamanca,120.0,16.0,43.120882403208256
715867241780486151,40.41988,-3.71049,79,1,40,4.49,221,1.0,2,,,1.0,6,0.8,5,6,1,4,Centro,106.0,15.0,56.61500143209332
714331919100189174,40.42279,-3.68921,184,5,3,0.34,34,1.0,2,1.0,0.0,,4,0.8666666666666667,4,24,3,13,Salamanca,120.0,16.0,130.67734299814072
714393311492725277,40.39467,-3.66132,26,1,14,1.76,63,2.0,2,,,1.0,5,0.8333333333333334,5,14,14,82,Puente de Vallecas,50.0,5.0,31.83735241211085
715899522720908976,40.40272,-3.69273,106,1,15,1.76,282,1.0,4,1.0,1.0,2.0,6,0.8,4,10,8,16,Arganzuela,81.0,12.0,106.88752492831264
714446255250749256,40.4312224,-3.7016077,185,5,1,0.61,365,2.0,4,2.0,0.0,2.0,30,0.0,4,23,4,8,Chamberí,88.0,13.0,166.15963530619905
715906135155988610,40.47527,-3.65824,80,1,37,4.37,54,1.0,3,,1.0,2.0,9,0.7,5,23,9,66,Hortaleza,71.0,9.0,84.01332724222334
714454863041721792,40.36624,-3.76406,45,1,14,1.58,89,1.0,2,,,1.0,29,0.03333333333333333,4,8,19,93,Latina,45.0,2.0,55.53832761617879
714456920690516422,40.3923837,-3.6642054,77,2,40,4.84,250,1.0,4,2.0,1.0,3.0,3,0.9,5,21,14,28,Puente de Vallecas,50.0,5.0,81.53652580610687
714465022072140734,40.47435,-3.71225,54,2,25,3.04,109,2.0,4,1.0,0.0,2.0,4,0.8666666666666667,4,29,13,91,Fuencarral - El Pardo,50.0,5.0,78.6083973341413
714492417553225887,40.3334364,-3.7027812,76,2,18,2.25,306,2.0,4,1.0,0.0,2.0,0,1.0,5,26,11,34,Villaverde,45.0,2.0,86.23404741849869
715966043954617104,40.4633,-3.63385,52,1,22,2.48,84,1.0,2,,,1.0,24,0.2,6,5,9,67,Hortaleza,71.0,9.0,47.82198221371207
714531804940703110,40.40475538172379,-3.66106241941452,74,30,17,2.32,282,1.0,3,1.0,1.0,2.0,0,1.0,4,20,14,82,Puente de Vallecas,50.0,5.0,65.30282820328956
715984063191120893,40.40898,-3.71166,92,2,12,1.4,357,1.0,2,1.0,0.0,1.0,24,0.2,5,26,1,4,Centro,106.0,15.0,120.17647136210698
714827412754716675,40.40731,-3.7415,42,1,72,8.03,82,1.0,2,,,1.0,22,0.26666666666666666,6,3,19,57,Latina,45.0,2.0,39.10245616189504
716001667050735588,40.41022,-3.70973,63,2,10,1.16,299,1.0,1,,,1.0,22,0.26666666666666666,5,23,1,4,Centro,106.0,15.0,56.3486393658248
714867649493427956,40.4122292,-3.7193595,83,1,18,2.51,325,1.0,3,1.0,0.0,2.0,11,0.6333333333333333,5,21,8,54,Arganzuela,81.0,12.0,110.029705754758
716040986113031895,40.39803459956877,-3.702092170715333,35,1,15,1.74,0,1.0,1,,,1.0,0,1.0,3,4,8,44,Arganzuela,81.0,12.0,34.623259960692764
714869003491754622,40.4785461,-3.706829999999999,24,1,16,1.93,16,1.0,1,,,1.0,0,1.0,2,19,13,91,Fuencarral - El Pardo,50.0,5.0,30.15202906472546
714873964985994066,40.4211393,-3.7040696,167,3,12,1.46,127,1.0,4,1.0,0.0,2.0,8,0.7333333333333333,5,6,1,1,Centro,106.0,15.0,117.47763555263488
716044972440700086,40.42105,-3.70751,100,31,2,0.25,345,1.0,2,1.0,1.0,1.0,10,0.6666666666666666,12,4,1,4,Centro,106.0,15.0,100.184955156156
714882408736586561,40.45871,-3.62861,225,5,1,0.49,353,2.0,6,3.0,0.0,5.0,23,0.23333333333333334,4,11,9,74,Hortaleza,71.0,9.0,207.3850757997905
716073093980773099,40.38776,-3.73446,148,2,13,1.51,81,1.0,4,2.0,0.0,3.0,4,0.8666666666666667,4,17,18,92,Carabanchel,55.0,7.0,112.41967891715112
714935609199005633,40.44924,-3.57746,75,5,5,0.65,139,1.0,2,1.0,0.0,1.0,17,0.43333333333333335,4,8,15,30,San Blas - Canillejas,60.0,8.0,80.01706735069158
715040167750749463,40.42388,-3.70589,66,3,22,2.96,114,1.0,2,,,1.0,4,0.8666666666666667,6,4,1,1,Centro,106.0,15.0,54.10104198339818
719322557293859344,40.46772,-3.76839,142,3,1,0.42,123,1.0,2,1.0,0.0,1.0,0,1.0,3,31,2,122,Moncloa - Aravaca,74.0,10.0,123.8872539668626
719329733188528232,40.44954,-3.7,53,2,35,4.63,140,1.0,2,1.0,0.0,1.0,10,0.6666666666666666,6,9,10,39,Tetuán,79.0,11.0,79.38133289944933
719370165149674464,40.44343,-3.71205,55,1,21,2.73,351,1.0,2,,,1.0,19,0.36666666666666664,6,4,4,95,Chamberí,88.0,13.0,55.4737412886499
719394969329219157,40.39539,-3.66789,105,2,6,0.89,66,1.0,5,2.0,0.0,3.0,17,0.43333333333333335,5,7,14,28,Puente de Vallecas,50.0,5.0,101.93890212739464
716533557260598488,40.49089,-3.65516,40,1,5,0.58,130,1.0,1,,,2.0,1,0.9666666666666667,3,31,9,17,Hortaleza,71.0,9.0,37.28062802487054
719403046414859943,40.449342542,-3.7016713,226,1,4,0.49,324,1.0,4,1.0,0.0,2.0,15,0.5,5,6,10,39,Tetuán,79.0,11.0,131.44638882517918
719411602550281693,40.42375,-3.70336,98,3,3,1.64,345,1.0,2,1.0,0.0,1.0,10,0.6666666666666666,5,22,1,1,Centro,106.0,15.0,105.42768131712336
716544079152937438,40.4158117,-3.7098356,99,3,33,3.76,54,1.0,4,1.0,1.0,2.0,4,0.8666666666666667,4,19,1,4,Centro,106.0,15.0,108.10002917490787
719414812945643582,40.4493752,-3.7016713,226,1,7,0.82,321,1.0,4,1.0,0.0,2.0,16,0.4666666666666667,2,18,10,39,Tetuán,79.0,11.0,170.60549281106262
719442669122861376,40.42383,-3.67331,42,2,28,3.33,109,1.0,2,,,1.0,10,0.6666666666666666,6,4,3,7,Salamanca,120.0,16.0,55.18650728350755
716591394944791337,40.41225,-3.69884,253,1,8,1.11,359,1.0,2,,0.0,1.0,29,0.03333333333333333,4,23,1,6,Centro,106.0,15.0,128.01795001746774
719515869060216950,40.45038,-3.70039,150,7,5,0.77,320,2.0,4,2.0,1.0,2.0,14,0.5333333333333333,5,27,10,39,Tetuán,79.0,11.0,127.99998922384368
716618258145039589,40.42209,-3.7088,79,1,33,3.76,217,1.0,2,,,1.0,3,0.9,5,6,1,4,Centro,106.0,15.0,53.310177415346445
719526279227008506,40.40897,-3.70493,70,15,8,1.01,345,1.0,2,1.0,,1.0,10,0.6666666666666666,3,23,1,6,Centro,106.0,15.0,95.63331296155292
716621852866400844,40.47405,-3.65274,60,1,20,2.25,1,1.0,2,,,1.0,1,0.9666666666666667,5,22,9,22,Hortaleza,71.0,9.0,42.99748671060263
716627676276875529,40.42366,-3.65593,40,1,53,6.02,1,1.0,2,,,1.0,0,1.0,6,6,5,46,Ciudad Lineal,54.0,6.0,36.798092150024935
719526838241423509,40.39713078994021,-3.708685586300845,63,3,48,5.63,67,1.0,2,,,1.0,3,0.9,6,7,8,44,Arganzuela,81.0,12.0,49.06294499745431
719538381146068134,40.42968,-3.71756,98,5,5,0.59,235,1.0,2,1.0,0.0,1.0,0,1.0,2,4,2,3,Moncloa - Aravaca,74.0,10.0,105.3816610025058
716639170131670543,40.41463,-3.70979,133,1,53,6.74,17,1.0,4,1.0,1.0,2.0,0,1.0,6,5,1,4,Centro,106.0,15.0,105.28825287413392
716680528748637983,40.3963723607771,-3.694954141974449,38,2,33,3.74,344,1.0,1,,,1.0,9,0.7,6,7,8,18,Arganzuela,81.0,12.0,38.6777621193894
719552287035613672,40.39648641126598,-3.667379561376951,131,3,5,0.61,62,1.0,4,2.0,1.0,3.0,9,0.7,4,29,14,28,Puente de Vallecas,50.0,5.0,114.3955350925725
719571618484088079,40.449369077,-3.701670629,186,1,1,0.12,306,1.0,4,1.0,0.0,2.0,13,0.5666666666666667,10,9,10,39,Tetuán,79.0,11.0,151.02826247265656
716735154159607971,40.40927,-3.70498,70,20,8,0.95,344,1.0,3,1.0,,2.0,9,0.7,3,31,1,6,Centro,106.0,15.0,92.0360863099882
719571869762453864,40.38658,-3.70562,150,1,6,0.86,360,1.0,6,3.0,,3.0,25,0.16666666666666666,1,2,21,71,Usera,54.0,6.0,147.61531759624162
716744106863472601,40.41041,-3.70706,65,20,9,1.1,342,1.0,2,,,1.0,7,0.7666666666666667,5,10,1,6,Centro,106.0,15.0,82.01226205801602
719933439775241317,40.42967,-3.67248,131,2,4,0.48,104,1.0,4,2.0,1.0,3.0,22,0.26666666666666666,6,6,3,41,Salamanca,120.0,16.0,147.60049581550425
716744407548305537,40.41637,-3.71097,111,1,5,0.61,364,1.0,5,,,2.0,29,0.03333333333333333,5,22,1,4,Centro,106.0,15.0,84.34576572041256
